City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
100,Airai,-8.9266,125.4092,62.89,94,86,2.01,TL,3/26/22 9:30
255,Gualeguaychu,-33.0094,-58.5172,62.89,98,100,11.77,AR,3/26/22 9:36
429,Cruzeiro Do Sul,-29.5128,-51.9853,62.98,90,10,5.06,BR,3/26/22 9:43
333,Progreso,21.2833,-89.6667,63.1,57,55,10.36,MX,3/26/22 9:39
174,Los Llanos De Aridane,28.6585,-17.9182,63.12,59,20,11.5,ES,3/26/22 9:32
427,La Palma,33.8464,-118.0467,63.21,92,100,4.61,US,3/26/22 9:43
189,Ponta Do Sol,32.6667,-17.1,63.23,79,100,10.58,PT,3/26/22 9:34
91,Belgrade,44.804,20.4651,63.43,37,0,2.3,RS,3/26/22 9:29
518,Ahipara,-35.1667,173.1667,63.59,85,10,8.84,NZ,3/26/22 9:46
576,Niltepec,16.5667,-94.6167,63.75,64,69,11.99,MX,3/26/22 9:48
162,New Norfolk,-42.7826,147.0587,63.9,91,0,2.37,AU,3/26/22 9:32
212,George,-33.963,22.4617,63.95,72,20,11.5,ZA,3/26/22 9:34
315,Mar Del Plata,-38.0023,-57.5575,64.09,97,100,15.99,AR,3/26/22 9:34
132,Castro,-24.7911,-50.0119,64.11,98,100,2.68,BR,3/26/22 9:30
18,Puerto Del Rosario,28.5004,-13.8627,64.15,77,20,0,ES,3/26/22 9:27
505,Port Lincoln,-34.7333,135.8667,64.15,72,0,9.28,AU,3/26/22 9:45
131,Hobart,-42.8794,147.3294,64.26,87,0,4.61,AU,3/26/22 9:30
192,Karpathos,35.507,27.2132,64.36,72,40,23.02,GR,3/26/22 9:34
325,Alexandria,31.2156,29.9553,64.36,63,40,9.22,EG,3/26/22 9:39
172,Gat,31.61,34.7642,64.4,37,0,7.58,IL,3/26/22 9:29
578,Ulladulla,-35.35,150.4667,64.76,87,99,3,AU,3/26/22 9:48
267,Jucuaran,13.2539,-88.2478,64.78,68,93,4.05,SV,3/26/22 9:36
206,Hasaki,35.7333,140.8333,64.8,83,100,33.2,JP,3/26/22 9:34
568,Adeje,28.1227,-16.726,65.32,61,20,3.44,ES,3/26/22 9:48
475,East London,-33.0153,27.9116,65.34,88,75,5.75,ZA,3/26/22 9:43
458,Walvis Bay,-22.9575,14.5053,65.35,72,0,6.91,NA,3/26/22 9:43
243,Coahuayana,18.7333,-103.6833,65.73,51,63,3.31,MX,3/26/22 9:36
431,Kijang,35.2442,129.2139,65.93,67,73,5.75,KR,3/26/22 9:43
517,Ixtapa,20.7,-105.2,66.22,86,19,1.66,MX,3/26/22 9:46
213,Pisco,-13.7,-76.2167,66.25,77,0,5.75,PE,3/26/22 9:34
506,Pontes E Lacerda,-15.2261,-59.3353,66.29,97,100,2.15,BR,3/26/22 9:45
370,Locri,38.2414,16.2623,66.33,54,81,6.22,IT,3/26/22 9:40
444,Buraydah,26.326,43.975,66.65,16,0,11.41,SA,3/26/22 9:43
332,Tocopilla,-22.092,-70.1979,66.76,66,5,6.71,CL,3/26/22 9:39
497,Surt,31.2089,16.5887,66.85,27,6,19.26,LY,3/26/22 9:45
214,Kruisfontein,-34.0033,24.7314,66.88,58,40,11.61,ZA,3/26/22 9:34
527,Rockport,28.0206,-97.0544,67.05,97,0,6.91,US,3/26/22 9:43
27,Busselton,-33.65,115.3333,67.06,90,96,17.49,AU,3/26/22 9:27
150,Oranjemund,-28.55,16.4333,67.06,66,0,10.16,NA,3/26/22 9:32
481,Jardim,-21.4803,-56.1381,67.06,63,100,2.77,BR,3/26/22 9:45
103,Henties Bay,-22.116,14.2845,67.08,79,43,7.29,NA,3/26/22 9:30
409,Dakar,14.6937,-17.4441,67.08,88,0,11.5,SN,3/26/22 9:38
49,Port Alfred,-33.5906,26.891,67.17,84,69,4,ZA,3/26/22 9:28
313,Flinders,-34.5833,150.8552,67.37,87,82,7,AU,3/26/22 9:38
109,Chapada Dos Guimaraes,-15.4606,-55.7497,67.66,98,100,3.58,BR,3/26/22 9:30
14,Esperance,-33.8667,121.9,67.84,74,100,8.66,AU,3/26/22 9:27
322,Jaguaquara,-13.5306,-39.9708,68.05,88,73,1.97,BR,3/26/22 9:38
177,Punta De Bombon,-17.1717,-71.7931,68.2,85,46,4.9,PE,3/26/22 9:33
559,Salina Cruz,16.1667,-95.2,68.31,59,80,22.59,MX,3/26/22 9:48
459,Jumla,29.2747,82.1838,68.74,19,3,7.18,NP,3/26/22 9:39
515,Plettenberg Bay,-34.0527,23.3716,68.77,64,41,11.01,ZA,3/26/22 9:46
216,Lazaro Cardenas,17.9583,-102.2,68.85,62,100,4.97,MX,3/26/22 9:31
223,Gushikawa,26.3544,127.8686,69.03,100,100,13.8,JP,3/26/22 9:34
246,Saposoa,-6.934,-76.7716,69.1,99,100,1.12,PE,3/26/22 9:36
293,Sabha,27.0377,14.4283,69.49,12,0,20.58,LY,3/26/22 9:37
94,Hilo,19.7297,-155.09,69.53,79,0,5.75,US,3/26/22 9:30
143,Acapulco,16.8634,-99.8901,69.62,83,75,2.3,MX,3/26/22 9:30
235,Sao Filipe,14.8961,-24.4956,69.82,73,59,8.61,CV,3/26/22 9:36
361,Imbituba,-28.24,-48.6703,69.82,86,50,5.99,BR,3/26/22 9:40
355,Atar,20.5169,-13.0499,69.85,32,5,6.91,MR,3/26/22 9:40
96,Bredasdorp,-34.5322,20.0403,69.93,59,69,16.6,ZA,3/26/22 9:30
432,Tocache,-8.1842,-76.5125,69.93,99,100,0.09,PE,3/26/22 9:43
346,Huarmey,-10.0681,-78.1522,70.27,84,100,6.4,PE,3/26/22 9:39
183,Port Elizabeth,-33.918,25.5701,70.32,75,75,6.91,ZA,3/26/22 9:33
265,Praia,14.9215,-23.5087,70.34,64,40,6.91,CV,3/26/22 9:36
328,Cabo San Lucas,22.8909,-109.9124,70.52,64,74,3.8,MX,3/26/22 9:35
291,Changuinola,9.4333,-82.5167,70.99,78,93,5.17,PA,3/26/22 9:37
572,Key West,24.5557,-81.7826,71.01,68,0,10.36,US,3/26/22 9:48
33,Cassilandia,-19.1133,-51.7342,71.1,92,100,1.28,BR,3/26/22 9:27
231,Guaimaro,21.05,-77.35,71.13,89,55,3.8,CU,3/26/22 9:35
510,Sao Miguel Do Araguaia,-13.275,-50.1628,71.13,94,42,4.18,BR,3/26/22 9:46
286,Luderitz,-26.6481,15.1594,71.2,57,0,11.36,NA,3/26/22 9:37
335,Dafeng,23.4517,108.5881,71.22,78,100,9.17,CN,3/26/22 9:39
485,Todos Santos,23.45,-110.2167,71.31,55,99,5.01,MX,3/26/22 9:45
483,Barra Do Garcas,-15.89,-52.2567,71.42,96,100,1.59,BR,3/26/22 9:42
270,Byron Bay,-28.65,153.6167,71.49,90,100,5.14,AU,3/26/22 9:32
185,Oussouye,12.485,-16.5469,71.78,32,29,6.58,SN,3/26/22 9:34
17,Kapaa,22.0752,-159.319,71.92,72,100,18.41,US,3/26/22 9:27
68,Makakilo City,21.3469,-158.0858,71.92,74,0,9.22,US,3/26/22 9:29
117,Ardakan,32.31,54.0175,71.96,7,0,4.36,IR,3/26/22 9:31
351,Salvador,13.8333,-88.9167,72,78,68,3.96,SV,3/26/22 9:39
554,Nelson Bay,-32.7167,152.15,72,83,81,1.99,AU,3/26/22 9:47
261,Itaituba,-4.2761,-55.9836,72.01,97,96,1.63,BR,3/26/22 9:36
182,Oro Valley,32.3909,-110.9665,72.27,19,97,3,US,3/26/22 9:33
301,Grand-Santi,4.25,-54.3833,72.57,98,97,2.66,GF,3/26/22 9:38
61,Hermanus,-34.4187,19.2345,72.81,62,5,12.5,ZA,3/26/22 9:29
446,El Tigre,8.8875,-64.2454,72.82,83,100,13.53,VE,3/26/22 9:43
575,Pochutla,15.7432,-96.4661,72.82,70,92,2.8,MX,3/26/22 9:48
396,Kahului,20.8947,-156.47,72.84,83,75,9.22,US,3/26/22 9:41
548,De Aar,-30.6497,24.0123,72.9,29,1,10.54,ZA,3/26/22 9:47
531,Almeirim,-1.5233,-52.5817,72.91,97,47,2.39,BR,3/26/22 9:47
320,Rock Sound,24.9,-76.2,73.02,69,100,15.99,BS,3/26/22 9:38
263,Senador Jose Porfirio,-2.5908,-51.9542,73.06,97,95,2.66,BR,3/26/22 9:36
74,Gidole,5.65,37.3667,73.33,44,77,3.18,ET,3/26/22 9:29
241,Isangel,-19.55,169.2667,73.51,88,62,3.44,VU,3/26/22 9:36
4,Vaini,-21.2,-175.2,73.56,88,20,5.75,TO,3/26/22 9:27
571,Juazeiro,-9.4117,-40.4986,73.58,88,75,6.91,BR,3/26/22 9:48
262,Raposos,-19.9672,-43.8042,73.85,88,98,2.68,BR,3/26/22 9:36
523,Santa Cruz Del Sur,20.7147,-77.9956,73.87,85,67,6.71,CU,3/26/22 9:46
545,Manzanillo,20.3433,-77.1167,73.94,80,100,4.74,CU,3/26/22 9:47
407,Kutum,14.2,24.6667,73.98,12,65,13.58,SD,3/26/22 9:41
226,Namibe,-15.1961,12.1522,74.03,73,20,9.22,AO,3/26/22 9:34
63,Coolum Beach,-26.5333,153.1,74.1,88,100,4.41,AU,3/26/22 9:29
156,Malampaka,-3.1333,33.5333,74.16,67,92,5.5,TZ,3/26/22 9:32
321,Adrar,20.5022,-10.0711,74.16,22,5,9.37,MR,3/26/22 9:38
300,Linhares,-19.3911,-40.0722,74.37,90,23,5.37,BR,3/26/22 9:38
331,Buenaventura,3.8801,-77.0312,74.44,95,99,1.83,CO,3/26/22 9:39
303,Augusto Correa,-1.0217,-46.635,74.64,97,99,2.17,BR,3/26/22 9:38
282,Macae,-22.3708,-41.7869,74.95,100,20,9.22,BR,3/26/22 9:37
411,Cururupu,-1.8283,-44.8683,75.06,97,95,2.8,BR,3/26/22 9:41
230,Noumea,-22.2763,166.4572,75.18,74,73,10.25,NC,3/26/22 9:35
251,Iquitos,-3.7481,-73.2472,75.24,94,75,6.91,PE,3/26/22 9:34
345,Sao Joao Da Barra,-21.6403,-41.0511,75.29,89,94,10.71,BR,3/26/22 9:39
105,Charters Towers,-20.1,146.2667,75.36,63,89,14.07,AU,3/26/22 9:30
279,Kieta,-6.2167,155.6333,75.43,95,100,3.71,PG,3/26/22 9:37
50,Belmonte,-15.8631,-38.8828,75.74,81,65,0.13,BR,3/26/22 9:28
305,Carutapera,-1.195,-46.02,75.94,94,100,4.16,BR,3/26/22 9:38
524,Trairi,-3.2778,-39.2689,75.94,90,100,6.51,BR,3/26/22 9:46
494,Cairns,-16.9167,145.7667,76.06,90,40,5.75,AU,3/26/22 9:45
556,Prado,-17.3411,-39.2208,76.23,84,31,3.76,BR,3/26/22 9:47
152,Karaton,-6.3424,106.1045,76.46,91,96,3.8,ID,3/26/22 9:32
468,Kokoda,-8.8785,147.7407,76.5,97,100,1.68,PG,3/26/22 9:44
289,Buala,-8.145,159.5921,76.6,88,100,7.76,SB,3/26/22 9:37
397,Morant Bay,17.8815,-76.4093,76.62,83,61,3.67,JM,3/26/22 9:41
159,Rehoboth,-23.3167,17.0833,76.64,41,20,4.47,NA,3/26/22 9:32
30,Montelibano,7.9829,-75.4229,76.78,84,78,4.61,CO,3/26/22 9:27
73,Arraial Do Cabo,-22.9661,-42.0278,76.86,88,20,11.5,BR,3/26/22 9:29
337,The Valley,18.217,-63.0578,76.86,78,59,18.95,AI,3/26/22 9:39
359,Alofi,-19.0595,-169.9187,76.89,94,100,4.61,NU,3/26/22 9:40
487,Itarema,-2.9248,-39.9167,76.91,88,96,8.23,BR,3/26/22 9:45
28,Puerto Ayora,-0.7393,-90.3518,76.93,85,100,5.82,EC,3/26/22 9:27
493,Potchefstroom,-26.7167,27.1,76.93,43,70,8.28,ZA,3/26/22 9:45
466,Vila Velha,-20.3297,-40.2925,76.95,84,0,6.91,BR,3/26/22 9:44
353,Inhambane,-23.865,35.3833,76.98,83,75,3.44,MZ,3/26/22 9:39
144,Saldanha,-33.0117,17.9442,77.05,59,1,9.48,ZA,3/26/22 9:32
342,Sinnamary,5.3833,-52.95,77.05,87,83,13.31,GF,3/26/22 9:39
65,Cape Town,-33.9258,18.4232,77.11,55,0,16.11,ZA,3/26/22 9:25
252,Faya,18.3851,42.4509,77.11,26,3,3.94,SA,3/26/22 9:36
465,Colon,9.3592,-79.9014,77.11,78,77,7,PA,3/26/22 9:43
417,Honiara,-9.4333,159.95,77.18,93,100,5.23,SB,3/26/22 9:42
496,Bahia De Caraquez,-0.6,-80.4167,77.18,98,100,2.48,EC,3/26/22 9:45
52,Gizo,-8.103,156.8419,77.45,90,100,5.95,SB,3/26/22 9:25
399,Bathsheba,13.2167,-59.5167,77.61,78,75,16.11,BB,3/26/22 9:41
81,Auki,-8.7676,160.7034,77.67,90,100,8.88,SB,3/26/22 9:29
362,Maragogi,-9.0122,-35.2225,77.67,86,100,3.8,BR,3/26/22 9:37
237,Cockburn Town,21.4612,-71.1419,77.72,76,67,17.05,TC,3/26/22 9:36
443,Tatawin,32.9297,10.4518,77.95,12,64,25.39,TN,3/26/22 9:43
136,Pundaguitan,6.3711,126.1689,78.42,76,100,12.12,PH,3/26/22 9:31
471,Solwezi,-12.1688,26.3894,78.55,57,63,5.23,ZM,3/26/22 9:44
573,Kasama,-10.2129,31.1808,78.58,59,13,5.55,ZM,3/26/22 9:48
340,Mildura,-34.2,142.15,78.76,34,1,5.75,AU,3/26/22 9:39
205,Tiarei,-17.5333,-149.3333,78.82,74,78,12.12,PF,3/26/22 9:34
97,Gorontalo,0.5412,123.0595,78.84,85,88,5.08,ID,3/26/22 9:30
3,Avarua,-21.2078,-159.775,78.85,89,75,9.22,CK,3/26/22 9:22
29,Atuona,-9.8,-139.0333,78.93,77,73,18.5,PF,3/26/22 9:27
248,Ocos,14.5094,-92.1933,78.98,77,100,3.31,GT,3/26/22 9:36
393,Richards Bay,-28.783,32.0377,79.12,63,86,7.74,ZA,3/26/22 9:41
13,Rikitea,-23.1203,-134.9692,79.16,76,2,15.82,PF,3/26/22 9:27
72,Geraldton,-28.7667,114.6,79.21,78,75,8.05,AU,3/26/22 9:29
45,Katete,-0.7818,29.7544,79.68,45,26,6.49,UG,3/26/22 9:27
563,Fayaoue,-20.65,166.5333,79.72,76,62,17.56,NC,3/26/22 9:48
566,Vanimo,-2.6741,141.3028,79.86,82,94,7.67,PG,3/26/22 9:48
455,Touros,-5.1989,-35.4608,79.97,83,100,6.51,BR,3/26/22 9:43
234,Boyolangu,-8.1181,111.8935,80.02,84,70,4.52,ID,3/26/22 9:35
273,Piacabucu,-10.4056,-36.4344,80.02,77,18,4.18,BR,3/26/22 9:36
40,Cayenne,4.9333,-52.3333,80.1,1,100,9.22,GF,3/26/22 9:27
567,Asmar,35.0333,71.3581,80.1,14,0,3.18,AF,3/26/22 9:48
367,Umm Lajj,25.0213,37.2685,80.11,21,0,18.25,SA,3/26/22 9:40
512,Bima,-8.4667,118.7167,80.19,89,86,0.36,ID,3/26/22 9:46
365,Lakatoro,-16.0999,167.4164,80.22,84,90,5.64,VU,3/26/22 9:40
167,Kirakira,-10.4544,161.9205,80.47,83,100,5.86,SB,3/26/22 9:32
428,Aranos,-24.1333,19.1167,80.53,39,47,6.58,NA,3/26/22 9:43
503,Mackay,-21.15,149.2,80.58,74,90,13.8,AU,3/26/22 9:42
368,Poum,-20.2333,164.0167,80.65,71,39,10.36,NC,3/26/22 9:40
58,Licheng,23.2955,113.8284,80.76,81,98,4.68,CN,3/26/22 9:28
2,Manokwari,-0.8667,134.0833,80.85,80,80,6.8,ID,3/26/22 9:27
343,Aitape,-3.1374,142.3475,80.89,81,99,4.56,PG,3/26/22 9:39
424,Pandan,14.0453,124.1694,80.96,80,4,8.77,PH,3/26/22 9:43
195,Pasni,25.2631,63.471,81.01,53,0,16.35,PK,3/26/22 9:34
298,Tautira,-17.7333,-149.15,81.07,75,94,11.54,PF,3/26/22 9:38
82,Butaritari,3.0707,172.7902,81.14,72,85,10.4,KI,3/26/22 9:29
232,Nhulunbuy,-12.2333,136.7667,81.21,83,40,6.91,AU,3/26/22 9:35
209,Edd,13.9297,41.6925,81.23,64,88,16.53,ER,3/26/22 9:34
269,Luanda,-8.8368,13.2343,81.3,80,100,3.13,AO,3/26/22 9:31
200,Lorengau,-2.0226,147.2712,81.48,77,100,7.27,PG,3/26/22 9:34
311,Areka,7.0667,37.7,81.61,34,50,10.31,ET,3/26/22 9:38
249,Alice Springs,-23.7,133.8833,81.95,32,2,10.36,AU,3/26/22 9:35
211,Port Keats,-14.25,129.55,81.99,77,100,5.17,AU,3/26/22 9:34
372,Jacqueville,5.2052,-4.4146,82.04,77,54,6.85,CI,3/26/22 9:41
308,Mount Isa,-20.7333,139.5,82.17,54,40,3.44,AU,3/26/22 9:38
8,Faanui,-16.4833,-151.75,82.18,72,96,13.47,PF,3/26/22 9:27
398,Mugango,-1.6833,33.7,82.24,50,53,6.02,TZ,3/26/22 9:41
318,Majene,-3.5403,118.9707,82.27,75,26,4.61,ID,3/26/22 9:38
217,Kavaratti,10.5669,72.642,82.31,64,2,0.98,IN,3/26/22 9:34
472,Kununurra,-15.7667,128.7333,82.38,78,74,4.61,AU,3/26/22 9:44
451,Tual,-5.6667,132.75,82.42,75,100,15.82,ID,3/26/22 9:43
78,Rundu,-17.9333,19.7667,82.44,47,4,3.58,NA,3/26/22 9:29
98,Carnarvon,-24.8667,113.6333,82.47,61,60,14.97,AU,3/26/22 9:30
39,Sorong,-0.8833,131.25,82.49,75,53,6.93,ID,3/26/22 9:27
173,Kavieng,-2.5744,150.7967,82.56,73,95,6.78,PG,3/26/22 9:32
64,Guirang,11.35,125.1167,82.65,75,56,4.34,PH,3/26/22 9:29
260,Taoudenni,22.6783,-3.9836,82.74,14,78,10.85,ML,3/26/22 9:36
116,Dingle,10.9995,122.6711,82.76,65,51,7.07,PH,3/26/22 9:31
55,Victoria,22.2855,114.1577,82.96,85,35,17,HK,3/26/22 9:28
486,Bilma,18.6853,12.9164,83.05,8,35,14.09,NE,3/26/22 9:45
201,Balabac,7.9868,117.0645,83.57,72,4,9.44,PH,3/26/22 9:34
169,Nioro,13.35,-15.75,83.71,17,25,6.51,GM,3/26/22 9:32
374,Gamba,-2.65,10,83.73,75,91,8.95,GA,3/26/22 9:41
464,Trincomalee,8.5711,81.2335,83.73,74,6,14.83,LK,3/26/22 9:43
480,Sumbe,-11.2061,13.8437,83.75,70,100,5.55,AO,3/26/22 9:45
113,Hithadhoo,-0.6,73.0833,83.82,68,6,13.69,MV,3/26/22 9:30
295,Labuhan,-6.8844,112.2051,83.89,74,25,9.22,ID,3/26/22 9:38
62,Axim,4.8699,-2.2405,83.95,74,94,6.29,GH,3/26/22 9:29
56,Mount Darwin,-16.7725,31.5838,83.98,53,7,5.48,ZW,3/26/22 9:28
256,Banda Aceh,5.5577,95.3222,84.04,70,32,4,ID,3/26/22 9:36
142,Meulaboh,4.1363,96.1285,84.38,71,43,4.97,ID,3/26/22 9:32
377,Gwadar,25.1216,62.3254,84.43,46,0,13.98,PK,3/26/22 9:41
504,Manavalakurichi,8.1333,77.3,84.74,67,51,7.05,IN,3/26/22 9:45
509,Gberia Fotombu,9.8833,-11.1667,84.79,53,20,4.27,SL,3/26/22 9:45
452,Najran,17.4924,44.1277,84.85,13,0,12.19,SA,3/26/22 9:43
145,Sambava,-14.2667,50.1667,85.12,68,16,10.38,MG,3/26/22 9:32
48,Hobyo,5.3505,48.5268,85.19,52,84,15.21,SO,3/26/22 9:28
19,Bengkulu,-3.8004,102.2655,85.32,64,89,9.95,ID,3/26/22 9:27
507,Phan Thiet,10.9333,108.1,85.51,65,6,8.23,VN,3/26/22 9:44
327,Lingao,19.9103,109.6859,85.62,60,27,12.26,CN,3/26/22 9:39
297,Takoradi,4.8845,-1.7554,85.78,69,95,5.46,GH,3/26/22 9:38
290,Porto Novo,6.4965,2.6036,85.82,56,74,6.85,BJ,3/26/22 9:34
148,Nampula,-15.1165,39.2666,85.95,66,75,3.44,MZ,3/26/22 9:32
408,Kaohsiung,22.6163,120.3133,85.95,69,40,6.91,TW,3/26/22 9:41
376,Abu Dhabi,24.4667,54.3667,86.11,39,0,9.22,AE,3/26/22 9:41
536,Bukama,-9.2,25.85,86.25,63,39,1.77,CD,3/26/22 9:47
329,Souillac,-20.5167,57.5167,86.38,70,40,11.5,MU,3/26/22 9:39
124,Ayame,5.6083,-3.1563,86.94,63,79,3.69,CI,3/26/22 9:31
70,Salalah,17.0151,54.0924,87.04,35,2,10.02,OM,3/26/22 9:29
500,Makueni,-1.8041,37.6203,87.1,33,1,8.03,KE,3/26/22 9:45
540,Quatre Cocos,-20.2078,57.7625,87.1,70,31,9.1,MU,3/26/22 9:47
522,Madimba,-10.4,40.3333,87.21,63,6,4.88,TZ,3/26/22 9:46
257,Bambous Virieux,-20.3428,57.7575,87.22,70,40,11.5,MU,3/26/22 9:36
15,Mahebourg,-20.4081,57.7,87.26,70,40,11.5,MU,3/26/22 9:27
499,Payo,-3.7508,103.6372,87.31,67,73,2.68,ID,3/26/22 9:45
502,Tirumullaivasal,11.2333,79.8333,87.37,66,22,15.61,IN,3/26/22 9:45
350,Bandraboua,-12.7044,45.1223,87.48,73,39,4.16,YT,3/26/22 9:39
388,Koungou,-12.7336,45.2042,87.51,74,20,6.91,YT,3/26/22 9:41
32,Narathiwat,6.3333,101.75,87.66,76,100,5.41,TH,3/26/22 9:27
400,Mogadishu,2.0371,45.3438,87.67,79,40,11.5,SO,3/26/22 9:41
239,Gamboma,-1.8764,15.8644,87.69,54,100,6.82,CG,3/26/22 9:34
242,Quelimane,-17.8786,36.8883,87.75,66,20,5.75,MZ,3/26/22 9:36
317,Kinarut,5.8231,116.0466,87.82,74,20,6.91,MY,3/26/22 9:38
461,Padang,-0.9492,100.3543,87.85,62,65,4,ID,3/26/22 9:43
35,Saint-Philippe,-21.3585,55.7679,88.11,76,3,8.21,RE,3/26/22 9:27
442,Hambantota,6.1241,81.1185,88.14,70,20,9.22,LK,3/26/22 9:43
43,Djibo,14.1022,-1.6306,88.77,36,42,1.43,BF,3/26/22 9:27
166,Marzuq,14.4,46.4667,88.83,15,7,12.88,YE,3/26/22 9:32
60,Karratha,-20.7377,116.8463,88.95,59,57,16.53,AU,3/26/22 9:29
546,Biltine,14.5333,20.9167,89.04,9,0,16.87,TD,3/26/22 9:47
187,Saint-Pierre,-21.3393,55.4781,89.19,67,20,5.75,RE,3/26/22 9:34
326,Narasannapeta,18.4167,84.05,89.2,55,24,17.65,IN,3/26/22 9:39
210,Yulara,-25.2406,130.9889,89.44,20,18,6.91,AU,3/26/22 9:34
227,Tahoua,14.8888,5.2692,89.58,4,88,18.41,NE,3/26/22 9:34
406,Boende,-0.2167,20.8667,89.69,44,100,5.21,CD,3/26/22 9:41
184,Mitsamiouli,-11.3847,43.2844,89.89,66,20,6.91,KM,3/26/22 9:34
171,Sur,22.5667,59.5289,89.98,30,0,7.38,OM,3/26/22 9:32
219,Wum,6.3833,10.0667,90.1,20,69,4.45,CM,3/26/22 9:34
445,Dutse,11.7594,9.3392,90.18,9,4,17.38,NG,3/26/22 9:43
371,Mecca,21.4267,39.8261,90.48,7,0,4.25,SA,3/26/22 9:38
516,Phu Ly,20.5411,105.9139,90.95,50,11,9.33,VN,3/26/22 9:43
358,Chake Chake,-5.2459,39.7666,91.08,52,53,8.43,TZ,3/26/22 9:40
37,Lodwar,3.1191,35.5973,91.26,40,38,7.74,KE,3/26/22 9:27
76,Georgetown,5.4112,100.3354,91.33,70,20,10.36,MY,3/26/22 9:29
127,Mahajanga,-15.7167,46.3167,91.42,70,40,9.22,MG,3/26/22 9:31
460,Gemena,3.25,19.7667,91.45,40,100,3.76,CD,3/26/22 9:43
574,Damaturu,11.747,11.9608,91.53,12,48,20.4,NG,3/26/22 9:48
383,Kpandae,8.4689,-0.0113,91.56,47,33,6.87,GH,3/26/22 9:41
181,Arlit,18.7369,7.3853,92.28,7,23,11.32,NE,3/26/22 9:33
457,Garowe,8.4054,48.4845,92.66,12,44,10.29,SO,3/26/22 9:43
80,Port Hedland,-20.3167,118.5667,93.25,52,5,18.41,AU,3/26/22 9:29
352,Manga,11.6636,-1.0731,93.74,35,90,5.82,BF,3/26/22 9:39
26,Bentiu,9.2333,29.8333,93.92,6,10,11.43,SS,3/26/22 9:27
440,Tura,25.5198,90.2201,94.6,8,2,11.59,IN,3/26/22 9:43
349,Duku,11.2361,4.9073,98.53,8,0,12.08,NG,3/26/22 9:39
513,Satkhira,22.7167,89.1,99.21,28,13,8.25,BD,3/26/22 9:46
84,Bamora,24.0552,78.0909,99.46,6,7,12.39,IN,3/26/22 9:29
110,Tay Ninh,11.3,106.1,99.9,29,17,3.04,VN,3/26/22 9:30
357,Sakhipur,24.3,90.1833,100.11,15,19,6.29,BD,3/26/22 9:40
277,Dirba,30.0667,75.9833,101.08,5,0,15.66,IN,3/26/22 9:36
492,Bokaro,23.7833,85.9667,102.4,8,9,19.51,IN,3/26/22 9:42
375,Amarpur,25.0333,86.9,102.6,6,0,17.09,IN,3/26/22 9:41
484,Asifabad,19.3667,79.2833,104.54,16,43,0.36,IN,3/26/22 9:45
83,Garhi Khairo,28.0606,67.9803,104.63,4,0,6.42,PK,3/26/22 9:29
477,Lormi,22.2833,81.7333,106.16,7,12,12.62,IN,3/26/22 9:45
344,Banposh,22.25,84.8,106.66,8,11,11.14,IN,3/26/22 9:39